,target,rho_score,rho_pvalue,rho_label,-log10(rho_pvalue),gamma_score,gamma_pvalue,gamma_label,-log10(gamma_pvalue)
KIAA1244,KIAA1244,0.332275867327005,0.13350541638035346,resistance_hit,0.8745011144014159,-0.23476343328715346,0.004196691173828361,essential_hit,2.3770929884813756
KIAA1324L,KIAA1324L,-0.15034898605942537,0.010209030657771926,sensitivity_hit,1.991015491993992,0.010239165504688804,0.5647979198512956,target_non_hit,0.2481069114583197
KIAA2022,KIAA2022,-0.15084582529755183,0.002116444394274571,sensitivity_hit,2.6743931373373613,0.13703735349817947,0.003514686640816687,up_hit,2.45411338934421
KIF17,KIF17,0.2877711778152137,0.07711636711221666,resistance_hit,1.1128534378744188,-0.16826734282909386,0.20255032896386432,target_non_hit,0.6934670471381318
KIF21B,KIF21B,-0.2524719845329537,0.07777542544409928,sensitivity_hit,1.1091576045520224,0.0947861665232906,0.4752740450096474,target_non_hit,0.32305590213038476
KIF3C,KIF3C,-0.19394717302730266,0.022714939811047326,sensitivity_hit,1.643688409620416,0.1437157217106678,0.1849135726695809,target_non_hit,0.7330312104245548
KIF5A,KIF5A,0.19103272850016761,0.044199384291464215,resistance_hit,1.3545837804400938,-0.23068166982598134,0.014076126902414344,essential_hit,1.8515168264653017
KIF9,KIF9,0.09992893899150346,0.0006096431746556552,resistance_hit,3.214924284039286,-0.0770236377683992,0.9797791167255799,target_non_hit,0.008871821449905386
KLF4,KLF4,0.45163593099136917,0.16358303160703136,resistance_hit,0.7862617474961495,-0.32820137503252117,0.12279397352130539,essential_hit,0.9108229469624927
KLHL23,KLHL23,0.2969443281790731,0.044533272054046,resistance_hit,1.3513153941836082,-0.30581054741833213,0.03056404551597374,essential_hit,1.5147891622369765
KLHL25,KLHL25,-0.46506020139460585,0.2073417740600281,sensitivity_hit,0.6833131898693071,-0.07098788220198315,0.6648931914667457,target_non_hit,0.17724811421895306
KLK12,KLK12,-0.31561895453750094,0.06085336360325945,sensitivity_hit,1.2157154116169526,0.06266254073866377,0.012347043863394757,target_non_hit,1.9084370090027991
KREMEN1,KREMEN1,-0.20964833844945177,0.0011181100015682603,sensitivity_hit,2.951515467716124,-0.05787733060096952,0.7643095032231509,target_non_hit,0.11673074047819963
KRT17,KRT17,-0.25407871382578584,0.03497706775916887,sensitivity_hit,1.4562166016437932,-0.05983219497034812,0.821947298119276,target_non_hit,0.08515602780026965
KRT27,KRT27,-0.21072065952168698,0.027113196379460858,sensitivity_hit,1.5668192803489536,-0.07404620453786374,0.4105407936903062,target_non_hit,0.3866436824072396
KRT78,KRT78,0.1670712859398241,0.015863484967334574,resistance_hit,1.7996013986184085,-0.07439919638815991,0.5639316469161484,target_non_hit,0.24877353283601697
